Date	Game	Song	Group	Composers	Converters	Binary	Audio	Duration	Tracks	Categories	Notes
|	|DuckTales	|Moon	|bgm	|Hiroshige Tonomura	|Mr_Rippe	|binaries/DuckTales/Moon by Mr_Rippe (08314f43-bcaa-4c75-8087-e47a1cb933a7).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116551596164251708/Ducktales_Moon.mp3	|84.49865336041655	|6	|Minigames, Exteriors	|
|	|Final Fantasy III	|Boundless Ocean	|bgm	|Nobuo Uematsu	|Mr_Rippe	|binaries/Final Fantasy III/Boundless Ocean by Mr_Rippe (1b43bd26-8d41-4b52-95dd-023e10bab382).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117677372473344071/FF3_Boundless_Ocean.mp3	|49.998958333333334	|3	|Lobbies and Shops, Interiors	|
|	|Final Fantasy VII	|Forested Temple	|bgm	|Nobuo Uematsu	|OnlySpaghettiCode	|binaries/Final Fantasy VII/Forested Temple by OnlySpaghettiCode (3dc46de0-9ca4-40e8-99f5-67aac9a14a13).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1115321431853641819/FF7_Forested_Temple.mp3	|103.13052535416887	|15	|Exteriors, Gloomy, Calm	|
|	|Final Fantasy VII	|Prelude	|bgm	|Nobuo Uematsu	|OnlySpaghettiCode	|binaries/Final Fantasy VII/Prelude by OnlySpaghettiCode (e2f09151-5b69-4db4-bd75-1b0b7108b507).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116745652928532573/FF7_Prelude.mp3	|105.73166149999838	|8	|Lobbies and Shops, Calm	|
|	|Final Fantasy VII	|Let the Battles Begin	|bgm	|Nobuo Uematsu	|OnlySpaghettiCode	|binaries/Final Fantasy VII/Let the Battles Begin by OnlySpaghettiCode (38371eb8-0a2a-4979-ba49-04ff8c35c984).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117147122614153226/FF7_Let_the_Battles_Begin.mp3	|72.94188099999882	|16	|Fights, Happy	|
|	|Fire Emblem: The Blazing Blade	|Winds Across the Plains	|bgm	|Yuka Tsujiyoko	|AaronDobbe	|binaries/Fire Emblem The Blazing Blade/Winds Across the Plains by AaronDobbe (e3220402-20e4-463f-b1fe-a53993340a0f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116420495089348668/FETBB_Winds_Across_the_Plains.mp3	|58.181760000000175	|8	|Exteriors, Happy	|
|	|Fire Emblem: The Blazing Blade	|Scars of the Scouring	|bgm	|Yuka Tsujiyoko	|AaronDobbe	|binaries/Fire Emblem The Blazing Blade/Scars of the Scouring by AaronDobbe (19446ef4-c4cd-42ad-b266-8ebb5fcae93d).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116746168630792332/FETBB_Scars_of_Scouring.mp3	|74.75405600000002	|7	|Interiors	|
|	|Fire Emblem: The Blazing Blade	|Companions	|bgm	|Yuka Tsujiyoko	|AaronDobbe	|binaries/Fire Emblem The Blazing Blade/Companions by AaronDobbe (abcb1269-9116-4b0e-8512-e2190027827d).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118998701000638495/FETBB_Companions.mp3	|79.25369700000093	|8	|Exteriors	|
|	|Goldeneye 007	|Bunker 1	|bgm	|Graeme Norgate	|Bismuth	|binaries/Goldeneye 007/Bunker 1 by Bismuth (39336ffe-1a25-4121-a6fe-11ca9ee36177).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505548892442704/Bunker1.mp3	|152.00000000000014	|14	|	|
|	|Goldeneye 007	|Bunker 2	|bgm	|Graeme Norgate	|Bismuth	|binaries/Goldeneye 007/Bunker 2 by Bismuth (7925f505-cfe3-4fc5-96f8-5efbfbe2940c).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505588952252466/Bunker2.mp3	|127.99808000000331	|10	|	|
|	|Goldeneye 007	|Bunker (DK64 Lobby Style)	|bgm	|Graeme Norgate, Bismuth	|Bismuth	|binaries/Goldeneye 007/Bunker (DK64 Lobby Style) by Bismuth (9cc464a5-15ca-4c33-9547-b4e6a1ad198d).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505525207224390/BunkerDK64LobbyStyle.mp3	|100.56992000000157	|7	|	|
|	|Kingdom Hearts II	|Cavern of Rememberance	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Kingdom Hearts II/Cavern of Rememberance by OnlySpaghettiCode (58eb1b49-cd13-44c2-94eb-17f6c973d009).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1115491000308207716/KH2_Cavern_of_Rememberance.mp3	|90.31901041666669	|10	|Interiors, Calm	|
|	|Mario & Luigi: Bowser's Inside Story	|In the final	|bgm	|Yoko Shimomura	|Wolfeni	|binaries/Mario  Luigi Bowsers Inside Story/In the final by Wolfeni (9a27a23c-4983-49fa-a4ee-f9cec3f65807).bin	|	|89.23067999999901	|13	|Fights	|
|	|Mario & Luigi: Bowser's Inside Story	|Cavi Cape	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Mario  Luigi Bowsers Inside Story/Cavi Cape by OnlySpaghettiCode (82003c03-a8ae-41ad-b643-27836d24073f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117988570477629490/BiS_Cavi_Cape.mp3	|65.81929688541707	|16	|Exteriors, Calm	|
|	|Mario & Luigi: Bowser's Inside Story	|Forever in the Plains	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Mario  Luigi Bowsers Inside Story/Forever in the Plains by OnlySpaghettiCode (05790916-294f-4c57-ac24-120a0da5d51f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118995083195318456/BiS_Forever_in_the_Plains.mp3	|89.71196494791997	|15	|Exteriors, Happy	|
|	|Mario & Luigi: Bowser's Inside Story	|Plack Beach	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Mario  Luigi Bowsers Inside Story/Plack Beach by OnlySpaghettiCode (91397a77-2796-4bee-a1cc-3e3a86b0a1d6).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118995339748315238/BiS_Plack_Beach.mp3	|70.88844494791884	|15	|Exteriors, Happy	|
|	|Mario & Luigi: Bowser's Inside Story	|Dimble Wood	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Mario  Luigi Bowsers Inside Story/Dimble Wood by OnlySpaghettiCode (6bf82953-8add-499d-9e5a-076df30f03b5).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118995585719091230/BiS_Dimble_Wood.mp3	|55.31901041666668	|13	|Exteriors, Gloomy, Calm	|
|	|Mario Kart Wii	|Rainbow Road (MKW)	|bgm	|Asuka Ohta	|UmedMuzl	|binaries/Mario Kart Wii/Rainbow Road (MKW) by UmedMuzl (24669c82-fcf6-417e-be18-d67f9df001c2).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118394569076248627/MKW_Rainbow_Road.wav	|154.0816360416627	|16	|Happy, Exteriors	|
|	|Mario Party	|Full of Danger	|bgm	|Yasunori Mitsuda	|Bismuth	|binaries/Mario Party/Full of Danger by Bismuth (7599dc9a-9057-48e2-b344-54519b8869e0).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127504992631263262/FullofDanger.mp3	|39.00625259375009	|15	|	|
|	|Mario Party	|Let's Go Lightly	|bgm	|Yasunori Mitsuda	|Bismuth	|binaries/Mario Party/Lets Go Lightly by Bismuth (47a05295-4a0c-4173-94d0-a85cf2afcdfc).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505011937656853/LetsGoLightly.mp3	|44.04363999999986	|15	|	|
|	|Mega Man 2	|Metal Man	|bgm	|Takashi Tateishi	|Mr_Rippe	|binaries/Mega Man 2/Metal Man by Mr_Rippe (6b7ec42a-26f1-4f1c-81d4-b3f9df062df9).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117146856187756605/MM2_Metal_Man.mp3	|79.44739393124979	|8	|Minigames, Fights, Exteriors	|
|	|Other	|Funky Kong Anthem	|bgm	|GlitchGlider	|GlitchGlider	|binaries/Other/Funky Kong Anthem by GlitchGlider (563ac255-bdce-401f-bd5d-6fce9cc4f54a).bin	|https://youtu.be/YKgbQA5k6QM	|92.16000000000027	|6	|	|
|	|Other	|Lost Legends	|bgm	|GlitchGlider	|GlitchGlider	|binaries/Other/Lost Legends by GlitchGlider (cba959c7-4ec9-4a58-af45-96ecb83e10c0).bin	|https://youtu.be/WKEt7kFHa2k	|102.8570400000001	|14	|	|
|	|Other	|Porrel	|bgm	|GlitchGlider	|GlitchGlider	|binaries/Other/Porrel by GlitchGlider (9d93289d-1ce8-4655-a343-e477f447b0c3).bin	|https://youtu.be/HQ6XrXaEpwM	|220.0	|10	|	|
|	|Other	|Shopkeeper's Revenge (Jingle)	|events	|GlitchGlider	|GlitchGlider	|binaries/Other/Shopkeepers Revenge (Jingle) by GlitchGlider (0cb0e843-d6d5-4761-b9b7-7fdad03e7581).bin	|https://www.youtube.com/watch?v=99LN9ykdMEw	|2.2340430000000002	|6	|	|
|	|Other	|Im Loving It (McDonalds)	|majoritems	|Pusha T, Justin Timberlake	|UmedMuzl	|binaries/Other/Im Loving It (McDonalds) by UmedMuzl (938cfbe0-53c9-4cf5-bf29-bff93a2da63f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1115706183299387412/McD_Im_Loving_It.mp3	|2.2629687562500003	|1	|	|
|	|Other	|Never Gonna Give You Up (Jingle)	|events	|Rick Astley	|GlitchGlider	|binaries/Other/Never Gonna Give You Up (Jingle) by GlitchGlider (25605ec3-aae4-4d87-8ed9-128e590f08cc).bin	|https://www.youtube.com/watch?v=O7PdvglVTcs	|6.272720999999997	|4	|	|
|	|Other	|Discord Notification	|minoritems	| 	|GlitchGlider	|binaries/Other/Discord Notification by GlitchGlider (feae13a6-7e4f-49a2-9d90-0f0a67c749f1).bin	|https://youtu.be/Op_mKcw1alE	|1.714284	|4	|	|
|	|Consoles and BIOS	|PS1 Bios Startup	|events	|Takafumi Fujisawa	|GlitchGlider	|binaries/Consoles and BIOS/PS1 Bios Startup by GlitchGlider (8f230ed2-462c-4f06-bbbb-8b2f398371f3).bin	|https://www.youtube.com/watch?v=Sk0vJW-iyzA	|6.627902999999996	|8	|	|
|	|Consoles and BIOS	|Gamecube Startup	|events	|Toru Minegishi	|UmedMuzl	|binaries/Consoles and BIOS/Gamecube Startup by UmedMuzl (baa0ef4a-4237-4aff-baca-db8cd9c4d488).bin	|https://www.youtube.com/watch?v=UCq_tvn-_ck	|5.349580729166668	|8	|	|
|	|Other	|Fresh Prince of Bel Air	|bgm	|DJ Jazzy Jeff and Will Smith	|UmedMuzl	|binaries/Other/Fresh Prince of Bel Air by UmedMuzl (45b210c4-1efe-4d58-ac3f-b7fef64597f2).bin	|https://www.youtube.com/watch?v=_qbAnARQUAY	|72.00624999999934	|8	|Minigames, Delisted	|
|	|Other	|Stanley Steemer Jingle	|events	| 	|UmedMuzl	|binaries/Other/Stanley Steemer Jingle by UmedMuzl (f548e31a-5903-4359-af28-40840a44e3b6).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117147372942794876/Stanley_Steemer_Jingle.mp3	|2.64930290625	|1	|	|
|	|Consoles and BIOS	|Windows 95 Startup	|events	|Brian Eno	|Bismuth	|binaries/Consoles and BIOS/Windows 95 Startup by Bismuth (871e2f2f-82e6-4605-a9d8-7aa49b6a893f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505724730265610/Windows95Startup.mp3	|6.857135999999998	|5	|Spawning	|
|	|Consoles and BIOS	|Mii Channel	|bgm	|Kazumi Totaka	|UmedMuzl	|binaries/Consoles and BIOS/Mii Channel by UmedMuzl (ad8bd6e8-9e63-41f7-9020-5f4ed4964b81).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118997096117321848/Mii_Channel.wav	|105.52635800000041	|8	|Calm, Lobbies and Shops	|
|	|Pizza Tower	|Cold Spaghetti	|bgm	|Ronan "Mr. Sauceman" de Castel	|AaronDobbe	|binaries/Pizza Tower/Cold Spaghetti by AaronDobbe (5fd1b735-fbdb-4504-996f-b2349735bb62).bin	|https://www.youtube.com/watch?v=zZQkUTzQTys&t=8	|169.1429840000011	|11	|Interiors, Lobbies and Shops, Happy	|
|	|Pokémon Red, Blue & Yellow	|Pokemon Trainer Battle	|bgm	|Junichi Masuda	|Bismuth	|binaries/Pokémon Red, Blue  Yellow/Pokemon Trainer Battle by Bismuth (316818f6-f53c-49cf-a871-198433b71937).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505623156785183/PokemonTrainerBattle.mp3	|91.99990799999995	|7	|	|
|	|Pokémon Ruby, Sapphire & Emerald	|Littleroot Town	|bgm	|Go Ichinose	|UmedMuzl	|binaries/Pokémon Ruby, Sapphire  Emerald/Littleroot Town by UmedMuzl (98e3d5fa-6646-41ea-975f-a8cb3683c137).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118996769158742128/Littleroot_Town.wav	|108.51057912500119	|12	|Exteriors, Happy, Calm	|
|	|Pokémon Snap	|Flute Jingle 1	|events	|Ikuko Mimori	|Ballaam	|binaries/Pokémon Snap/Flute Jingle 1 by Ballaam (2e7c4b58-54da-455c-b586-54775050fa09).bin	|https://youtu.be/FcVbAOCKdTQ	|12.489583333333355	|3	|Happy	|
|	|Pokémon Snap	|Flute Jingle 2	|events	|Ikuko Mimori	|Ballaam	|binaries/Pokémon Snap/Flute Jingle 2 by Ballaam (b96e4acb-f661-4cf1-9fe3-9a6b9a115808).bin	|https://youtu.be/g6j90klL0Cg	|14.406250000000004	|3	|Happy	|
|	|Professor Layton and the Curious Village	|Laytons Theme	|bgm	|Tomohito Nishiura	|Ballaam	|binaries/Professor Layton and the Curious Village/Laytons Theme by Ballaam (5cb8c2ea-7c53-4236-9e23-896997d548a6).bin	|https://www.youtube.com/watch?v=XOIWVRcCzWI	|126.64475971875385	|15	|Lobbies and Shops, Exteriors, Happy	|
|	|Sonic the Hedgehog 2	|Chemical Plant Zone	|bgm	|Masato Nakamura	|OnlySpaghettiCode	|binaries/Sonic the Hedgehog 2/Chemical Plant Zone by OnlySpaghettiCode (5531df9f-35f3-4b8c-bea0-04216e038443).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117677107032641566/Sonic_2_Chemical_Plant_Zone.mp3	|61.92850949999989	|14	|Minigames	|
|	|Subway Surfers	|Main Theme	|bgm	|David Butterfield	|GlitchGlider	|binaries/Subway Surfers/Main Theme by GlitchGlider (c0e63fd1-345a-445c-a610-ee2e4e71745b).bin	|https://www.youtube.com/watch?v=0p6_v_DJLPM&feature=youtu.be	|96.0	|16	|	|
|	|Super Mario 64	|Bob-Omb Battlefield	|bgm	|Koji Kondo	|Bismuth	|binaries/Super Mario 64/Bob-Omb Battlefield by Bismuth (d4a2f1e4-b096-4182-99fe-7e427ee21055).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505643352358922/Bob-OmbBattlefield.mp3	|72.21232800000018	|9	|Exteriors, Happy	|
|	|Super Mario 64	|File Select	|bgm	|Koji Kondo	|Ballaam	|binaries/Super Mario 64/File Select by Ballaam (470a046d-9361-48a4-80b1-d26567eddc00).bin	|https://youtu.be/GY33252V8tY	|19.199999999999996	|11	|Lobbies and Shops, Happy	|
|	|Super Mario 64	|Inside the Castle Walls	|bgm	|Koji Kondo	|Bismuth	|binaries/Super Mario 64/Inside the Castle Walls by Bismuth (94df6c19-e25b-46da-9c01-d00691293add).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505663346618388/InsidetheCastleWalls.mp3	|61.413777750000044	|6	|Lobbies and Shops, Interiors, Happy, Calm	|
|	|Super Mario RPG: Legend of the Seven Stars	|Still the Road is Full of Dangers	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Super Mario RPG Legend of the Seven Stars/Still the Road is Full of Dangers by OnlySpaghettiCode (be939312-88ac-4706-9c49-9d6d81f28a35).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117147741269786644/SMRPG_Still_the_Road_is_Full_of_Dangers.mp3	|45.62932499999969	|15	|Exteriors, Happy	|
|	|Super Mario RPG: Legend of the Seven Stars	|Beware the Forests Mushrooms	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Super Mario RPG Legend of the Seven Stars/Beware the Forests Mushrooms by OnlySpaghettiCode (31f2d0a1-b443-4fe3-9510-40fcb2677b0b).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117147996644188252/SMRPG_Beware_the_Forests_Mushrooms.mp3	|56.489372999999595	|13	|Exteriors, Happy	|
|	|Super Mario RPG: Legend of the Seven Stars	|And My Names Booster	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Super Mario RPG Legend of the Seven Stars/And My Names Booster by OnlySpaghettiCode (60445c63-858a-40b9-abf8-610dc2ab4e69).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117300110112604160/SMRPG_And_my_Names_Booster.mp3	|56.66549099999953	|15	|Interiors, Gloomy	|
|	|Super Mario RPG: Legend of the Seven Stars	|Welcome to Booster Tower	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Super Mario RPG Legend of the Seven Stars/Welcome to Booster Tower by OnlySpaghettiCode (e20dcbe1-e41b-4f89-b497-df81dcb8b0e9).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117300417265672252/SMRPG_Welcome_to_Booster_Tower.mp3	|40.58616799999955	|11	|Lobbies and Shops, Calm	|
|	|Super Mario RPG: Legend of the Seven Stars	|Nimbus Land	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Super Mario RPG Legend of the Seven Stars/Nimbus Land by OnlySpaghettiCode (772eb971-25c7-4545-81bc-273a31ea4e8a).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117504287405264967/SMRPG_Nimbus_Land.mp3	|84.21420150000095	|13	|Interiors, Happy, Calm	|
|	|Super Mario Sunshine	|Pinna Park	|bgm	|Koji Kondo	|UmedMuzl	|binaries/Super Mario Sunshine/Pinna Park by UmedMuzl (85784b40-905c-48eb-aba4-945cad9e74bb).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118393963527819324/SMS_Pinna_Park.wav	|177.60624999999706	|4	|Exteriors	|
|	|Super Mario Sunshine	|Shine Get	|majoritems	|Koji Kondo	|UmedMuzl	|binaries/Super Mario Sunshine/Shine Get by UmedMuzl (5c91fa15-f559-4a9b-baa8-63e0daaa7a4f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118996296720724078/SMS_Shine_Get.wav	|5.538456000000003	|5	|Collection	|
|	|The Legend of Zelda: Majora's Mask	|Deku Palace	|bgm	|Koji Kondo	|Wolfeni	|binaries/The Legend of Zelda Majoras Mask/Deku Palace by Wolfeni (b97cd486-0609-4420-a0e1-dc69b192eb68).bin	|https://www.youtube.com/watch?v=GLGgLDVFfm8	|68.57139200000034	|10	|Exteriors	|
|	|The Legend of Zelda: Majora's Mask	|Final Hours	|bgm	|Koji Kondo	|Ballaam	|binaries/The Legend of Zelda Majoras Mask/Final Hours by Ballaam (f5ce09a4-1731-44c0-8128-acffcd0b20a9).bin	|https://youtu.be/xjr2Em3K-0s	|111.30431999999891	|9	|Gloomy, Exteriors	|
|	|The Legend of Zelda: Majora's Mask	|Great Bay Temple	|bgm	|Koji Kondo	|Wolfeni	|binaries/The Legend of Zelda Majoras Mask/Great Bay Temple by Wolfeni (f5470a3e-ee37-435c-a8c4-b321196f5815).bin	|https://www.youtube.com/watch?v=WroWnuxlXGI&feature=youtu.be	|116.36371199999796	|10	|Exteriors	|
|	|The Legend of Zelda: Majora's Mask	|Termina Field	|bgm	|Koji Kondo	|OnlySpaghettiCode	|binaries/The Legend of Zelda Majoras Mask/Termina Field by OnlySpaghettiCode (add315eb-ca6b-43af-b77f-19e98a49b00d).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1115490723828088852/MM_Termina_Field.mp3	|82.87566550000037	|15	|Exteriors, Gloomy	|
|	|The Legend of Zelda: Majora's Mask	|Stone Tower Temple	|bgm	|Koji Kondo	|ZeldaBoy14, Bismuth	|binaries/The Legend of Zelda Majoras Mask/Stone Tower Temple by ZeldaBoy14, Bismuth (e061d9aa-8902-4c5c-bb4d-8f0eefdf2bf5).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505682636210216/StoneTowerTemple.mp3	|86.39999999999971	|9	|	|
|	|The Legend of Zelda: Ocarina of Time	|Inside the Deku Tree	|bgm	|Koji Kondo	|Wolfeni, GlitchGlider	|binaries/The Legend of Zelda Ocarina of Time/Inside the Deku Tree by Wolfeni, GlitchGlider (cf744ca8-faa8-48b0-bd17-ed9f0e2dfe9a).bin	|https://www.youtube.com/watch?v=ZoZN097vW_g	|76.8	|6	|	|
|	|The Legend of Zelda: Ocarina of Time	|Gerudo Valley	|bgm	|Koji Kondo	|OnlySpaghettiCode	|binaries/The Legend of Zelda Ocarina of Time/Gerudo Valley by OnlySpaghettiCode (9237d407-dafa-4738-915f-18f08c948939).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1114709632338907136/OOT_Gerudo_Valley.mp3	|86.0	|10	|Exteriors	|
|	|The Legend of Zelda: Spirit Tracks	|Tower of Spirits Staircase	|bgm	|Koji Kondo	|GlitchGlider	|binaries/The Legend of Zelda Spirit Tracks/Tower of Spirits Staircase by GlitchGlider (30711d18-90d2-4908-9360-b216e06dbb39).bin	|https://youtu.be/5L5OMnJ_zaY	|135.00000000000162	|13	|	|
|	|The Legend of Zelda: The Wind Waker	|Dragon Roost Island	|bgm	|Kenta Nagata	|OnlySpaghettiCode	|binaries/The Legend of Zelda The Wind Waker/Dragon Roost Island by OnlySpaghettiCode (e887660d-6e8e-4174-8821-38d317f56a7c).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1115133978568040479/WW_Dragon_Roost_Island.mp3	|53.43571322916635	|14	|Exteriors, Calm	|
|	|The Legend of Zelda: The Wind Waker	|Outset Island	|bgm	|Hajime Wakai, Kenta Nagata, Toru Minegishi, Koji Kondo	|OnlySpaghettiCode	|binaries/The Legend of Zelda The Wind Waker/Outset Island by OnlySpaghettiCode (5397a89c-5c4b-46cc-be78-5082f6995fad).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1117300636820709396/WW_Outset_Island.mp3	|1900.6963235104083	|14	|Exteriors, Happy, Calm	|
|	|The Legend of Zelda: The Wind Waker	|Molgera	|bgm	|Kenta Nagata	|UmedMuzl, OnlySpaghettiCode, GlitchGlider	|binaries/The Legend of Zelda The Wind Waker/Molgera by UmedMuzl, OnlySpaghettiCode, GlitchGlider (a0ce82bf-5f15-4b0e-8aed-281c383eedfe).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1118393623050997801/WW_Molgera.wav	|135.5767874999991	|16	|Fights	|
|	|The Legend of Zelda: Twilight Princess	|Midnas Lament	|bgm	|Toru Minegishi	|OnlySpaghettiCode	|binaries/The Legend of Zelda Twilight Princess/Midnas Lament by OnlySpaghettiCode (0cb30b92-4748-477f-88f5-e06a6edaa056).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116420725180485734/TP_Midnas_Lament.mp3	|86.84214000000063	|9	|Exteriors, Calm, Gloomy	|
|	|The Legend of Zelda: Twilight Princess	|Faron Woods	|bgm	|Toru Minegishi, Asuka Ota, Koji Kondo	|OnlySpaghettiCode	|binaries/The Legend of Zelda Twilight Princess/Faron Woods by OnlySpaghettiCode (f2de3853-14f8-4753-9463-70b9dce4ac98).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116550554836021309/TP_Faron_Woods.mp3	|107.9752604166667	|10	|Exteriors, Calm, Gloomy	|
|	|The Legend of Zelda: Twilight Princess	|Sacred Grove	|bgm	|Toru Minegishi, Asuka Ota, Koji Kondo	|OnlySpaghettiCode	|binaries/The Legend of Zelda Twilight Princess/Sacred Grove by OnlySpaghettiCode (9a242a15-4e50-4b1f-9212-530ba0ae948a).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116550975109468270/TP_Sacred_Grove.mp3	|49.761854999999905	|7	|Exteriors, Calm	|
|	|The Legend of Zelda: Twilight Princess	|Zoras Domain	|bgm	|Toru Minegishi, Asuka Ota, Koji Kondo	|OnlySpaghettiCode	|binaries/The Legend of Zelda Twilight Princess/Zoras Domain by OnlySpaghettiCode (14536459-e3b2-42f8-a3e0-fdb747f67c71).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116552354456674334/TP_Zoras_Domain.mp3	|106.875	|16	|Interiors, Calm	|
|	|The Legend of Zelda: Twilight Princess	|Lake Hylia	|bgm	|Toru Minegishi, Asuka Ota, Koji Kondo	|OnlySpaghettiCode	|binaries/The Legend of Zelda Twilight Princess/Lake Hylia by OnlySpaghettiCode (3e3f2310-91b7-4bf5-a339-092e75cb7060).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116552634174808146/TP_Lake_Hylia.mp3	|94.62500788541658	|8	|Exteriors, Happy, Calm	|
|	|U.N. Squadron	|Forest Stronghold	|bgm	|Takashi Tateishi	|Mr_Rippe	|binaries/UN Squadron/Forest Stronghold by Mr_Rippe (5cdc582d-3d8c-400e-acfc-dfda7870c31b).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1116432152536563753/UN_Squadron_Forest_Stronghold.mp3	|39.999271952083475	|4	|Minigames, Fights, Interiors	|
|	|Undertale	|Spider Dance	|bgm	|Toby Fox	|Bismuth	|binaries/Undertale/Spider Dance by Bismuth (d03beab6-8b9c-48a5-b3ca-810276ed0f59).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1127505715171446804/SpiderDance.mp3	|100.17388800000163	|13	|	|
|	|Yakuza 0	|Pledge of Demon	|bgm	|Hidenori Shoji	|GlitchGlider	|binaries/Yakuza 0/Pledge of Demon by GlitchGlider (72a2d3ee-4ad9-44a6-9961-abc4c015d68b).bin	|https://youtu.be/5g_Ggmk_nXU	|141.63940799999955	|14	|	|
|Sat May 27 2023 23:52:27 GMT-0500 (Central Daylight Time)	|Banjo-Tooie	|Wrong Jingle	|majoritems	|Grant Kirkhope	|gloomy	|binaries/Banjo-Tooie/Wrong Jingle by gloomy (980b9c99-280b-48f7-836e-c11bdba06f40).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1119486803251040256/WrongJingle.mp3	|2.005208333333333	|5	|	|
|Thu Jun 15 2023 17:00:00 GMT-0500 (Central Daylight Time)	|Final Fantasy VI	|Magitek Research Facility	|bgm	|Nobuo Uematsu	|OnlySpaghettiCode	|binaries/Final Fantasy VI/Magitek Research Facility by OnlySpaghettiCode (7a765327-4e61-44c8-bf90-c0fdf89e57ff).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1119486823056560149/MagitekResearchFacility.mp3	|63.983472125000276	|13	|Interiors, Gloomy	|
|Thu Jun 15 2023 19:46:33 GMT-0500 (Central Daylight Time)	|Final Fantasy VI	|The Veldt	|bgm	|Nobuo Uematsu	|OnlySpaghettiCode	|binaries/Final Fantasy VI/The Veldt by OnlySpaghettiCode (6310c5f0-8921-4fc1-bb61-ecc432fc910f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1119486842560057354/TheVeldt.mp3	|68.15897647916748	|12	|Exteriors, Gloomy	|
